ppm,magnitude_original,magnitude_denoised
-1.295425120080005e-07,0.100859724,24.953728
-1.295325064073202e-07,0.07767928,10.560874
-1.2952250080663988e-07,0.029886637,9.281567
-1.2951249520595958e-07,0.03479161,9.364392
-1.2950248960527925e-07,0.1597155,24.324514
-1.2949248400459895e-07,0.115491115,13.754299
-1.2948247840391863e-07,0.032913346,11.004578
-1.2947247280323833e-07,0.15345901,33.949177
-1.29462467202558e-07,0.11100231,23.1554
-1.294524616018777e-07,0.09863176,21.386759
-1.2944245600119738e-07,0.17223015,13.851488
-1.2943245040051708e-07,0.11845169,23.888079
-1.2942244479983675e-07,0.1333201,34.84569
-1.2941243919915645e-07,0.042472746,11.25499
-1.2940243359847612e-07,0.10149487,10.918032
-1.2939242799779582e-07,0.1006459,24.287588
-1.2938242239711552e-07,0.02719936,6.3652325
-1.293724167964352e-07,0.0865585,15.284424
-1.293624111957549e-07,0.025563922,10.646702
-1.2935240559507457e-07,0.14798775,23.830608
-1.2934239999439427e-07,0.105583206,18.659374
-1.2933239439371395e-07,0.20359106,22.607725
-1.2932238879303365e-07,0.073269576,8.519055
-1.2931238319235332e-07,0.1840152,26.578077
-1.2930237759167302e-07,0.17741126,27.474771
-1.292923719909927e-07,0.078179106,24.90493
-1.292823663903124e-07,0.079783216,1.7348677
-1.2927236078963207e-07,0.04868398,9.350948
-1.2926235518895177e-07,0.08834391,6.2720656
-1.2925234958827144e-07,0.19954799,42.07885
-1.2924234398759114e-07,0.0655579,12.3452015
-1.2923233838691082e-07,0.1052932,30.950335
-1.2922233278623052e-07,0.0857456,27.051601
-1.292123271855502e-07,0.023473565,19.663614
-1.292023215848699e-07,0.12578282,22.81925
-1.2919231598418957e-07,0.090921395,17.098484
-1.2918231038350927e-07,0.19354777,43.618446
-1.2917230478282894e-07,0.061492078,27.558268
-1.2916229918214864e-07,0.14821841,27.709045
-1.2915229358146831e-07,0.040478393,21.288923
-1.2914228798078801e-07,0.06397898,12.748771
-1.291322823801077e-07,0.0477718,15.820566
-1.291222767794274e-07,0.1454306,29.003712
-1.291122711787471e-07,0.016509546,13.7175255
-1.2910226557806676e-07,0.16295238,18.964186
-1.2909225997738646e-07,0.14594766,25.62153
-1.2908225437670616e-07,0.18647394,22.480843
-1.2907224877602584e-07,0.17533553,38.865265
-1.2906224317534554e-07,0.1403421,24.748892
-1.290522375746652e-07,0.089868315,23.335938
-1.290422319739849e-07,0.04274716,23.195425
-1.2903222637330459e-07,0.09099867,29.072802
-1.2902222077262429e-07,0.04277485,31.261957
-1.2901221517194396e-07,0.049901187,14.608322
-1.2900220957126366e-07,0.0831664,29.110651
-1.2899220397058333e-07,0.063916095,15.518173
-1.2898219836990303e-07,0.11799541,41.518837
-1.289721927692227e-07,0.15803547,30.865814
-1.289621871685424e-07,0.08426821,18.850191
-1.2895218156786208e-07,0.04726501,13.339897
-1.2894217596718178e-07,0.087313145,27.296206
-1.2893217036650146e-07,0.1815553,36.659683
-1.2892216476582116e-07,0.07368781,26.770845
-1.2891215916514086e-07,0.14371888,49.746544
-1.2890215356446053e-07,0.16780151,55.13068
-1.2889214796378023e-07,0.014240771,11.115867
-1.288821423630999e-07,0.08791424,33.467594
-1.288721367624196e-07,0.16430594,32.624596
-1.2886213116173928e-07,0.07566833,38.416256
-1.2885212556105898e-07,0.06157846,23.316338
-1.2884211996037865e-07,0.15792337,45.65599
-1.2883211435969835e-07,0.0940791,20.244541
-1.2882210875901803e-07,0.12627307,27.417747
-1.2881210315833773e-07,0.12326522,43.939953
-1.288020975576574e-07,0.10715225,44.37779
-1.287920919569771e-07,0.014941502,26.877434
-1.2878208635629678e-07,0.048565306,15.90233
-1.2877208075561648e-07,0.080609865,25.994854
-1.2876207515493615e-07,0.06477479,31.148598
-1.2875206955425585e-07,0.048162036,12.819631
-1.2874206395357552e-07,0.12186982,50.127262
-1.2873205835289522e-07,0.22300234,53.862873
-1.287220527522149e-07,0.114491776,44.415432
-1.287120471515346e-07,0.11471091,43.003296
-1.2870204155085427e-07,0.14447016,46.82368
-1.2869203595017397e-07,0.07839703,26.432175
-1.2868203034949365e-07,0.110863306,46.608955
-1.2867202474881335e-07,0.10628026,34.751137
-1.2866201914813302e-07,0.16995104,47.597897
-1.2865201354745272e-07,0.078604504,23.85764
-1.286420079467724e-07,0.17608888,45.460117
-1.2863200234609212e-07,0.16628143,39.775253
-1.286219967454118e-07,0.061257046,21.09651
-1.286119911447315e-07,0.12386688,31.986286
-1.2860198554405117e-07,0.08037822,32.64265
-1.2859197994337087e-07,0.07170207,30.418585
-1.2858197434269054e-07,0.17814559,39.391117
-1.2857196874201024e-07,0.14217174,35.751873
-1.2856196314132992e-07,0.08239588,23.503405
-1.2855195754064962e-07,0.034138773,20.320911
-1.285419519399693e-07,0.059774075,22.110134
-1.28531946339289e-07,0.05052347,17.863338
-1.2852194073860867e-07,0.040192593,13.167637
-1.2851193513792837e-07,0.106732205,33.05091
-1.2850192953724804e-07,0.11968977,26.337416
-1.2849192393656774e-07,0.1609304,46.386417
-1.2848191833588741e-07,0.12515025,36.85528
-1.2847191273520711e-07,0.20593928,33.20388
-1.284619071345268e-07,0.08916763,30.568745
-1.284519015338465e-07,0.1289246,34.341007
-1.284418959331662e-07,0.10220525,35.012688
-1.2843189033248586e-07,0.0667297,29.85737
-1.2842188473180556e-07,0.21185786,45.06513
-1.2841187913112524e-07,0.07088903,48.557484
-1.2840187353044494e-07,0.028381716,30.536913
-1.283918679297646e-07,0.059591636,9.461181
-1.283818623290843e-07,0.15027164,29.714104
-1.2837185672840398e-07,0.09380922,9.168626
-1.2836185112772368e-07,0.18562166,43.986206
-1.2835184552704336e-07,0.15701836,38.928543
-1.2834183992636306e-07,0.13377033,36.19479
-1.2833183432568273e-07,0.1302016,29.04083
-1.2832182872500243e-07,0.08257116,27.058908
-1.283118231243221e-07,0.12118163,27.700298
-1.283018175236418e-07,0.08685591,20.512825
-1.2829181192296148e-07,0.11702111,22.058535
-1.2828180632228118e-07,0.12543416,26.541407
-1.2827180072160086e-07,0.12503378,33.917152
-1.2826179512092056e-07,0.19218953,24.04474
-1.2825178952024023e-07,0.11167808,31.240135
-1.2824178391955993e-07,0.12717493,22.576792
-1.282317783188796e-07,0.1685297,40.79982
-1.282217727181993e-07,0.08130375,22.326965
-1.2821176711751898e-07,0.25736934,57.90002
-1.2820176151683868e-07,0.13034102,25.95035
-1.2819175591615835e-07,0.094698295,26.350296
-1.2818175031547808e-07,0.019753039,14.667196
-1.2817174471479775e-07,0.10320294,24.55189
-1.2816173911411745e-07,0.1608586,41.288013
-1.2815173351343713e-07,0.059764624,19.28237
-1.2814172791275683e-07,0.06102894,18.948023
-1.281317223120765e-07,0.13017161,33.84183
-1.281217167113962e-07,0.13756832,33.10772
-1.2811171111071587e-07,0.124051526,30.599977
-1.2810170551003558e-07,0.13936912,34.41381
-1.2809169990935525e-07,0.05903268,21.969551
-1.2808169430867495e-07,0.07461468,38.64879
-1.2807168870799462e-07,0.088402934,15.319999
-1.2806168310731432e-07,0.061796155,8.707788
-1.28051677506634e-07,0.07961888,41.422287
-1.280416719059537e-07,0.06812275,29.526337
-1.2803166630527337e-07,0.012257741,12.8821745
-1.2802166070459307e-07,0.059691466,27.83295
-1.2801165510391275e-07,0.103621125,40.012085
-1.2800164950323245e-07,0.108604275,30.235619
-1.2799164390255212e-07,0.08335852,15.954385
-1.2798163830187182e-07,0.049232744,27.509998
-1.279716327011915e-07,0.062021986,20.347488
-1.279616271005112e-07,0.113255456,35.555428
-1.279516214998309e-07,0.1677945,46.267525
-1.2794161589915057e-07,0.17520857,30.899757
-1.2793161029847027e-07,0.013041123,13.776239
-1.2792160469778994e-07,0.10256443,38.45542
-1.2791159909710964e-07,0.09002503,37.724823
-1.2790159349642932e-07,0.040932965,13.603769
-1.2789158789574902e-07,0.06396422,39.690865
-1.278815822950687e-07,0.14681107,29.365946
-1.278715766943884e-07,0.16183598,40.734493
-1.2786157109370806e-07,0.182619,45.03912
-1.2785156549302777e-07,0.11282746,28.758718
-1.2784155989234744e-07,0.060777027,18.454634
-1.2783155429166714e-07,0.19180797,46.83135
-1.278215486909868e-07,0.071754254,20.88616
-1.2781154309030651e-07,0.123063214,44.301586
-1.278015374896262e-07,0.14928551,25.020313
-1.277915318889459e-07,0.2275487,50.411167
-1.2778152628826556e-07,0.0068237484,14.087289
-1.2777152068758526e-07,0.1618886,38.233078
-1.2776151508690494e-07,0.06315326,18.179474
-1.2775150948622464e-07,0.1328088,49.86283
-1.277415038855443e-07,0.028757416,12.1511135
-1.27731498284864e-07,0.13598293,30.60725
-1.277214926841837e-07,0.105908416,26.91178
-1.277114870835034e-07,0.07655164,10.799275
-1.2770148148282308e-07,0.09548078,18.938677
-1.2769147588214278e-07,0.13944542,26.11481
-1.2768147028146246e-07,0.20676112,31.825169
-1.2767146468078216e-07,0.13595398,25.6686
-1.2766145908010183e-07,0.11056392,31.859062
-1.2765145347942153e-07,0.12928657,31.615715
-1.276414478787412e-07,0.037766725,24.906023
-1.276314422780609e-07,0.14009975,24.17744
-1.2762143667738058e-07,0.17425774,42.697067
-1.2761143107670028e-07,0.10056602,25.504084
-1.2760142547601996e-07,0.17980781,45.791035
-1.2759141987533966e-07,0.09790936,26.33535
-1.2758141427465933e-07,0.04605287,25.697166
-1.2757140867397903e-07,0.11757354,25.02021
-1.275614030732987e-07,0.15827392,38.211926
-1.275513974726184e-07,0.22525804,30.347998
-1.2754139187193808e-07,0.11890893,22.007305
-1.2753138627125778e-07,0.040606923,14.820119
-1.2752138067057745e-07,0.08206684,23.01521
-1.2751137506989715e-07,0.08586659,24.706926
-1.2750136946921683e-07,0.09942547,6.152918
-1.2749136386853653e-07,0.13576397,20.93845
-1.2748135826785623e-07,0.117822304,19.446096
-1.274713526671759e-07,0.1444366,29.313393
-1.274613470664956e-07,0.08798002,23.288177
-1.2745134146581527e-07,0.033207305,3.9153855
-1.2744133586513497e-07,0.09789547,22.04651
-1.2743133026445465e-07,0.049589083,20.77335
-1.2742132466377435e-07,0.09277927,24.501047
-1.2741131906309402e-07,0.05381338,22.26242
-1.2740131346241372e-07,0.06388761,20.277164
-1.273913078617334e-07,0.1073417,19.274374
-1.273813022610531e-07,0.072928585,20.3664
-1.2737129666037277e-07,0.026391815,9.905425
-1.2736129105969247e-07,0.13272338,27.561415
-1.2735128545901215e-07,0.16402115,35.262474
-1.2734127985833185e-07,0.11438525,21.620281
-1.2733127425765152e-07,0.102268055,18.375896
-1.2732126865697122e-07,0.12157143,17.949944
-1.273112630562909e-07,0.14187935,25.210144
-1.273012574556106e-07,0.13042656,21.871504
-1.2729125185493027e-07,0.15607321,20.984318
-1.2728124625424997e-07,0.021641765,5.864486
-1.2727124065356967e-07,0.15670441,32.917202
-1.2726123505288937e-07,0.15134108,31.205254
-1.2725122945220904e-07,0.030429834,17.945755
-1.2724122385152874e-07,0.04785972,18.400621
-1.2723121825084842e-07,0.13599958,24.300058
-1.2722121265016812e-07,0.114959754,22.846004
-1.272112070494878e-07,0.06518951,21.200855
-1.272012014488075e-07,0.16669038,22.002916
-1.2719119584812716e-07,0.049010146,19.462353
-1.2718119024744687e-07,0.1015429,24.88675
-1.2717118464676654e-07,0.17403097,35.440395
-1.2716117904608624e-07,0.061093662,18.949049
-1.271511734454059e-07,0.08983275,30.138117
-1.2714116784472561e-07,0.16643915,41.901962
-1.271311622440453e-07,0.023849988,15.123177
-1.27121156643365e-07,0.09752642,22.782814
-1.2711115104268466e-07,0.06872046,17.582502
-1.2710114544200436e-07,0.106199026,22.94343
-1.2709113984132404e-07,0.040822115,26.29957
-1.2708113424064374e-07,0.071667254,11.718941
-1.270711286399634e-07,0.17590529,39.82616
-1.270611230392831e-07,0.041088894,12.262586
-1.2705111743860278e-07,0.09917005,17.580801
-1.2704111183792248e-07,0.039872892,19.64423
-1.2703110623724216e-07,0.052657433,2.3758633
-1.2702110063656186e-07,0.073407024,25.610344
-1.2701109503588156e-07,0.059566718,29.869717
-1.2700108943520123e-07,0.034159314,27.942755
-1.2699108383452093e-07,0.07413223,4.476494
-1.269810782338406e-07,0.04357028,28.72305
-1.269710726331603e-07,0.1437459,33.403614
-1.2696106703247998e-07,0.16141738,28.095715
-1.2695106143179968e-07,0.14125615,28.813225
-1.2694105583111935e-07,0.040517572,7.171929
-1.2693105023043906e-07,0.108621284,22.67027
-1.2692104462975873e-07,0.037172686,16.902405
-1.2691103902907843e-07,0.16356899,25.78033
-1.269010334283981e-07,0.011392522,11.783183
-1.268910278277178e-07,0.08997113,10.833919
-1.2688102222703748e-07,0.09036738,10.345672
-1.2687101662635718e-07,0.1953798,36.175323
-1.2686101102567685e-07,0.06176629,14.294052
-1.2685100542499655e-07,0.07388108,26.368046
-1.2684099982431623e-07,0.05621295,6.3979464
-1.2683099422363593e-07,0.04836116,6.6636853
-1.268209886229556e-07,0.056833398,22.260424
-1.2681098302227533e-07,0.05848511,12.401613
-1.26800977421595e-07,0.045561414,19.984314
-1.267909718209147e-07,0.08198493,20.566448
-1.2678096622023437e-07,0.1509696,31.760489
-1.2677096061955407e-07,0.11584924,32.95165
-1.2676095501887375e-07,0.073568724,15.167376
-1.2675094941819345e-07,0.13066499,24.346249
-1.2674094381751312e-07,0.047764573,14.72866
-1.2673093821683282e-07,0.09488737,19.921251
-1.267209326161525e-07,0.12568173,21.390512
-1.267109270154722e-07,0.02215244,20.666142
-1.2670092141479187e-07,0.09268427,6.444494
-1.2669091581411157e-07,0.17391255,23.373943
-1.2668091021343125e-07,0.14579447,17.870777
-1.2667090461275095e-07,0.106193125,15.2638
-1.2666089901207062e-07,0.048710812,12.28952
-1.2665089341139032e-07,0.10957875,12.138018
-1.2664088781071e-07,0.1183296,19.901928
-1.266308822100297e-07,0.027148874,10.70598
-1.2662087660934937e-07,0.10809241,23.92695
-1.2661087100866907e-07,0.09804695,12.758547
-1.2660086540798874e-07,0.080859154,19.430693
-1.2659085980730844e-07,0.09180817,22.690475
-1.2658085420662812e-07,0.06886613,21.003159
-1.2657084860594782e-07,0.063184604,9.370858
-1.265608430052675e-07,0.14219967,19.11567
-1.265508374045872e-07,0.09904711,14.471678
-1.2654083180390686e-07,0.022188196,13.414809
-1.2653082620322656e-07,0.04235133,17.710003
-1.2652082060254626e-07,0.08456562,10.6540165
-1.2651081500186594e-07,0.050415806,8.317388
-1.2650080940118564e-07,0.072000206,9.466324
-1.264908038005053e-07,0.08648173,19.86175
-1.26480798199825e-07,0.09953406,19.699268
-1.2647079259914469e-07,0.05820275,6.231076
-1.264607869984644e-07,0.039310656,10.846412
-1.2645078139778406e-07,0.058615614,9.529896
-1.2644077579710376e-07,0.14955401,6.476591
-1.2643077019642344e-07,0.1043685,8.657853
-1.2642076459574314e-07,0.09165157,25.860949
-1.264107589950628e-07,0.026082693,1.619198
-1.264007533943825e-07,0.18024705,23.828201
-1.2639074779370218e-07,0.16474557,12.143758
-1.2638074219302188e-07,0.051173333,6.8844047
-1.2637073659234156e-07,0.04260242,5.957632
-1.2636073099166126e-07,0.03713534,13.080675
-1.2635072539098096e-07,0.093810156,23.129887
-1.2634071979030066e-07,0.08802603,6.2836933
-1.2633071418962033e-07,0.09867339,12.930888
-1.2632070858894003e-07,0.043952502,12.141881
-1.263107029882597e-07,0.13166045,19.073887
-1.263006973875794e-07,0.13018665,17.149351
-1.2629069178689908e-07,0.03427865,17.210035
-1.2628068618621878e-07,0.0674494,19.65705
-1.2627068058553845e-07,0.064622946,7.5511193
-1.2626067498485815e-07,0.062058024,14.500832
-1.2625066938417783e-07,0.0772991,17.285063
-1.2624066378349753e-07,0.028108317,11.886868
-1.262306581828172e-07,0.030698596,3.5667267
-1.262206525821369e-07,0.0976443,16.921124
-1.2621064698145658e-07,0.051368203,13.586062
-1.2620064138077628e-07,0.060755823,7.8453875
-1.2619063578009595e-07,0.038073055,3.3347957
-1.2618063017941565e-07,0.013703167,7.6645775
-1.2617062457873533e-07,0.054186042,21.56955
-1.2616061897805503e-07,0.16697545,15.777859
-1.261506133773747e-07,0.06334531,23.290356
-1.261406077766944e-07,0.026688797,13.879886
-1.2613060217601407e-07,0.08563386,16.928555
-1.2612059657533377e-07,0.065740496,9.501766
-1.2611059097465345e-07,0.06916333,10.161162
-1.2610058537397315e-07,0.06404084,10.15132
-1.2609057977329282e-07,0.013932032,6.7549086
-1.2608057417261252e-07,0.06660293,21.133558
-1.260705685719322e-07,0.047955204,4.143983
-1.260605629712519e-07,0.035379693,13.61116
-1.260505573705716e-07,0.046275295,9.599649
-1.2604055176989127e-07,0.063324995,10.992746
-1.2603054616921097e-07,0.10168896,24.71119
-1.2602054056853064e-07,0.025803696,8.443443
-1.2601053496785034e-07,0.011785304,9.3575
-1.2600052936717002e-07,0.04625485,6.6835504
-1.2599052376648972e-07,0.11888962,17.312662
-1.259805181658094e-07,0.06982355,17.836012
-1.259705125651291e-07,0.037665423,15.169088
-1.2596050696444877e-07,0.021681013,3.4652824
-1.2595050136376847e-07,0.04010122,5.2766023
-1.2594049576308814e-07,0.07644634,27.983791
-1.2593049016240784e-07,0.021138115,13.692996
-1.2592048456172752e-07,0.03929666,16.597942
-1.2591047896104722e-07,0.027004942,22.985619
-1.2590047336036692e-07,0.054312866,5.526723
-1.258904677596866e-07,0.0520945,7.5468297
-1.258804621590063e-07,0.032703146,16.3462
-1.2587045655832596e-07,0.10439579,6.783564
-1.2586045095764566e-07,0.05507301,9.488341
-1.2585044535696536e-07,0.068576775,10.369567
-1.2584043975628504e-07,0.06133763,20.971802
-1.2583043415560474e-07,0.061564934,4.9006624
-1.258204285549244e-07,0.051575232,17.04992
-1.258104229542441e-07,0.051749337,27.351795
-1.2580041735356379e-07,0.06946931,31.874102
-1.257904117528835e-07,0.07308675,8.784184
-1.2578040615220316e-07,0.07034958,18.331604
-1.2577040055152286e-07,0.073763154,9.602132
-1.2576039495084253e-07,0.09312605,20.653555
-1.2575038935016224e-07,0.100943126,6.2755547
-1.257403837494819e-07,0.040464364,17.404902
-1.257303781488016e-07,0.05829015,14.028588
-1.2572037254812128e-07,0.07462964,5.740496
-1.2571036694744098e-07,0.065964185,15.479716
-1.2570036134676066e-07,0.07244225,16.549463
-1.2569035574608036e-07,0.14501806,30.69479
-1.2568035014540003e-07,0.1433143,38.36154
-1.2567034454471973e-07,0.11339189,17.692772
-1.256603389440394e-07,0.10547334,7.765674
-1.256503333433591e-07,0.14037527,19.483177
-1.2564032774267878e-07,0.08677561,22.024618
-1.2563032214199848e-07,0.046902016,9.326314
-1.2562031654131815e-07,0.031821292,5.642895
-1.2561031094063785e-07,0.10345173,17.941872
-1.2560030533995753e-07,0.06878261,13.979951
-1.2559029973927723e-07,0.11751536,20.453762
-1.255802941385969e-07,0.014027089,5.758763
-1.255702885379166e-07,0.019200124,10.6155205
-1.255602829372363e-07,0.028426113,11.842309
-1.2555027733655598e-07,0.05960535,24.472689
-1.2554027173587568e-07,0.075126715,8.843472
-1.2553026613519535e-07,0.11860381,20.093662
-1.2552026053451505e-07,0.0640803,18.543102
-1.2551025493383472e-07,0.13232096,27.17462
-1.2550024933315443e-07,0.09595346,12.002024
-1.254902437324741e-07,0.11030508,14.3084545
-1.254802381317938e-07,0.08614195,6.3336763
-1.2547023253111347e-07,0.021659397,2.7380044
-1.2546022693043317e-07,0.058973342,13.934431
-1.2545022132975287e-07,0.07248159,12.277765
-1.2544021572907255e-07,0.031642806,10.823362
-1.2543021012839225e-07,0.03176388,26.199392
-1.2542020452771192e-07,0.09799313,13.074752
-1.2541019892703162e-07,0.008492023,9.764672
-1.254001933263513e-07,0.047808617,7.203941
-1.25390187725671e-07,0.062001504,9.131953
-1.253801821249907e-07,0.10019572,9.109276
-1.2537017652431037e-07,0.056501966,15.422696
-1.2536017092363007e-07,0.093026355,15.580397
-1.2535016532294974e-07,0.07964685,19.031887
-1.2534015972226944e-07,0.03677213,16.333279
-1.2533015412158912e-07,0.072820306,6.4210086
-1.2532014852090882e-07,0.06596212,12.545715
-1.253101429202285e-07,0.01571275,18.962772
-1.253001373195482e-07,0.040343896,8.779644
